,index,distance,pert point,ori point
114,114,0.15813207735574875,"[ 1.02278700e+00 -4.46712304e-01 -3.34291423e-01  4.72387156e-01
  1.50460678e+00  3.88283254e+00 -9.39662808e-01  1.30289752e+00
  1.45524569e+00  1.27864018e+00  6.21390865e-01 -8.11258774e-01
  2.27958919e+00  1.13853279e+00 -1.41451766e+00 -6.46694892e-01
 -6.27544800e-01 -9.13696640e-01 -1.38822539e+00 -2.06697658e+00
 -1.96698070e-03  5.15665328e-01  4.51507735e-01  9.98572338e-01
 -1.25943752e+00 -1.29563265e+00 -1.28531664e+00  1.56991186e+00
 -1.62214181e+00  9.87356316e-01 -1.32668542e+00  7.91967458e-01
 -1.27733711e+00 -4.67668755e-01  1.51253790e+00 -8.70630317e-01
  2.02050316e+00  4.39836834e-01  4.39392206e-01  2.06549453e+00
 -3.21804307e+00 -2.40358515e+00  2.96797944e-01  1.40836293e+00
 -9.94905358e-01 -5.76597167e-02  1.46431447e+00  9.44483371e-01
  1.34561242e-01 -3.39766200e-02  3.88935852e-01 -3.45299721e+00
 -1.22753621e+00  3.16237658e-01]","[0.46173087 0.20833333 0.10606061 0.15175376 0.24677003 0.42995644
 0.9015748  0.88976378 0.51181102 0.7327478  1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
115,115,0.002820197917824366,"[ 5.25265117e-01  2.96905428e-01  1.07740215e-01  6.54747780e-02
  2.38373383e-01  7.05072588e-01  9.10277474e-01  9.13857584e-01
  5.20001803e-01  4.74882558e-01  9.89563438e-01  4.54066344e-03
 -7.41121006e-04  6.96419288e-03 -2.51481473e-03 -8.37786196e-04
  1.29608886e-03 -1.58083671e-03 -5.60495973e-03  4.70556956e-03
 -7.99930359e-03 -7.21877171e-03  3.62705295e-03 -6.69591439e-03
 -2.50020805e-03  4.24389032e-04  1.56860632e-03 -4.45459595e-04
  1.67288782e-03  5.05811070e-04 -1.06041344e-02  7.76231165e-04
  1.67431683e-03  1.01357348e-02  1.34966063e-03  1.23005116e-03
  9.96345790e-01  4.62415720e-04  8.99111630e-04 -3.52558607e-03
  1.12041848e-02  2.29318262e-03  4.47859627e-03  3.14214991e-03
 -6.43597371e-03  2.68239512e-03  2.69451055e-03 -4.33406649e-03
 -7.93330309e-03 -9.17151401e-03  1.25461030e-02 -4.34937803e-03
 -3.22968486e-03 -1.60176701e-03]","[0.53376688 0.29444444 0.10606061 0.06084467 0.23255814 0.70914711
 0.91338583 0.91338583 0.51968504 0.47511501 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
116,116,0.05506133043382913,"[ 0.55624812  1.00867916  0.10606739  0.06679588  0.34594255  0.44275203
  0.82582167  0.89209531  0.61534422  0.84564787  1.01685465 -0.0141983
 -0.03229485 -0.03139133 -0.02004882  0.01237443 -0.0157059  -0.01221827
 -0.01006535 -0.01771232 -0.00211067 -0.00174851 -0.0332323  -0.05017092
  0.02548224 -0.00316006 -0.01281507  0.00443548 -0.02147438 -0.02343501
 -0.03158426 -0.02276938  0.01129807 -0.00921685 -0.00951871 -0.00176021
  0.03127812 -0.0012172   0.00288245  0.00369821 -0.01132194 -0.01574131
  0.97155063  0.00158456  0.00990102 -0.00994568 -0.00835319  0.04770246
 -0.00352422  0.0090227   0.00392477 -0.02680306 -0.00466108  0.01506995]","[0.48124062 0.97777778 0.10606061 0.07730852 0.25322997 0.47112547
 0.81889764 0.9015748  0.62204724 0.88442772 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
117,117,0.09283114732318393,"[ 0.86531136  0.46867764  0.44754188 -0.41088464  0.38549029  0.15318876
  0.73737332  1.32665288  0.81990266 -0.04787875  0.18804128  0.40109702
 -0.27625652  0.91458554 -0.07886418 -0.02511149  0.0476557   0.70089841
 -0.16431818  0.28933842  0.22751702  0.19524511 -0.18797173 -0.14412541
  0.06273301 -0.6225771  -0.25033665 -0.17862264  0.14980724 -0.33884703
 -0.25104933 -0.06963989  0.26752988  0.05676649 -0.64874778 -0.0809796
 -0.22562818  0.33438375  0.2988197   0.09084283  0.2779872   0.06769821
 -0.1067792   0.13622015  0.17267064  0.2717755   0.17829228 -0.45450766
 -0.17061732 -0.15806467 -0.56712724  0.15572152 -0.1679267   0.61549858]","[0.21510755 0.32222222 0.42424242 0.06084467 0.26744186 0.10875369
 1.         0.79133858 0.21259843 0.07988289 0.         0.
 0.         1.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
118,118,0.043899926052830995,"[ 0.52190338  0.83030265  0.1876725   0.46806249  0.08718021  0.38321545
  0.75888639  1.14281098  0.83499515  0.33093993  0.01465606  0.05471661
  0.84787423  0.19077011  0.03515724 -0.05830464  0.26010035 -0.02147211
 -0.22883716  0.00497935  0.0883492  -0.09880432 -0.0450006  -0.11685078
 -0.00167291  0.24032218  0.08952126 -0.05676575 -0.08642634  0.12747843
 -0.0048516  -0.04128039  0.08032701  0.13824386  0.00766333  0.12756487
 -0.10117491  0.10811824  0.17934688 -0.08482486 -0.11355945  0.03011629
 -0.01266648  0.02216144 -0.04983073 -0.0366871  -0.05059911 -0.06203694
  0.15523691 -0.1256257   0.06716594  0.91777846 -0.16677194 -0.11757959]","[0.7943972  0.87222222 0.24242424 0.47100931 0.32428941 0.29324153
 0.68503937 0.88582677 0.7480315  0.08364701 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.        ]"
119,119,0.008268555532557297,"[ 5.05901359e-01  9.41689624e-01  4.19328588e-01  6.40332456e-02
  2.78216943e-01  3.78857991e-01  5.92159624e-01  7.42280190e-01
  6.73689813e-01  7.09665697e-02  1.67274410e-02  3.70562053e-04
  9.82616306e-01  4.29564850e-04 -1.03745466e-03 -2.70218512e-04
 -9.46057070e-04  5.92560898e-04 -3.30386110e-04 -8.48146255e-04
  9.88452107e-04  8.15760643e-04 -4.84514183e-04 -1.87770423e-03
  9.99700464e-04  1.86507708e-02 -1.73885140e-03 -4.70051068e-04
 -1.50636777e-04  1.74295005e-04 -6.18393861e-05 -4.49769731e-04
 -8.31648724e-04 -6.16631102e-04  1.12961946e-03 -7.05504206e-04
  1.17425044e-03  1.46386667e-05  7.61782002e-04  1.28645948e-04
  9.71593996e-05  1.87044263e-04  6.19000172e-05 -5.32508006e-04
  4.91894889e-04  4.41606390e-04  9.82716168e-01  4.03139942e-05
  3.37914574e-04  5.36692138e-04  7.33101101e-04 -2.61392131e-04
 -4.00389840e-04 -3.29482203e-04]","[0.50575288 0.94166667 0.42424242 0.06442377 0.27906977 0.37192637
 0.58661417 0.74015748 0.67322835 0.05632232 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.        ]"
120,120,0.06832483013533791,"[ 7.02776072e-01  1.13856433e-01  3.29669761e-01  3.29119402e-01
  2.46566367e-01  2.56203537e-01  7.76390818e-01  8.00127689e-01
  5.63544063e-01  1.86957302e-01 -4.48038992e-02  2.24824080e-02
  9.86883064e-01  3.65330755e-04  7.76285313e-02 -2.80871158e-02
 -6.32783549e-02  1.09534493e-01 -1.94255251e-02 -1.02108634e-03
  4.49366926e-02 -5.33726171e-02 -5.97188565e-02  3.91629511e-02
 -5.07905184e-02 -5.49530296e-02  1.85675077e-02  2.60044699e-02
 -7.64474192e-02  4.30820366e-02  1.88464560e-02  1.17718908e-01
 -2.04309517e-02  1.73194069e-03 -1.44618162e-02  5.40402970e-02
 -2.71725618e-02  1.44491409e-01  1.18280302e-02  4.59121585e-02
 -7.60732256e-02  3.30176575e-02  1.53192896e-02  3.14462774e-02
 -1.09011303e-01  8.18891985e-01  1.16404064e-01  3.17052251e-02
 -1.23601382e-02 -2.10890699e-02 -6.05714728e-03  1.42416219e-01
 -6.56522666e-02  3.20446090e-02]","[0.52026013 0.03055556 0.24242424 0.45955619 0.35788114 0.43726289
 0.79133858 0.80708661 0.54724409 0.20507459 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
121,121,0.08291262737332984,"[ 1.96725033  0.23019756 -0.43436061  0.11467676  0.17288104 -0.0139621
  0.59287238  0.13467408  0.38025649 -0.59685399 -0.12797131 -0.49456641
  0.17389312  0.93570007  0.02895195  1.64129257  0.19519288  0.59056115
  0.85753263 -0.36467926 -0.87852492  0.2533764  -0.45093786 -0.5456571
  0.04019501 -0.29651113  0.0438873   1.13930395  0.65289839 -0.37514668
  1.10234363  0.7969966  -0.46782801  0.38040207  0.85064771 -0.0583402
  0.60815313 -0.00882431 -0.59650466 -0.12645969 -1.55895683 -0.57909735
  1.13695806  0.16419605  0.85920289  0.19958076  0.13531284 -1.00204737
 -1.09199914 -0.60664105  0.54408164  1.08131537 -0.3619618   0.08184255]","[0.72386193 0.1        0.1969697  0.07730852 0.24418605 0.28467051
 0.86220472 0.83070866 0.49606299 0.22333752 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
122,122,0.03914324415350498,"[ 6.24808667e-01  7.40763712e-01  1.13086517e-01  1.51307642e-01
  2.89095288e-01  3.98050442e-01  7.81226654e-01  9.02405599e-01
  7.17370788e-01  9.92227289e-02  3.33728677e-02 -3.85762730e-03
  9.96924748e-01  3.37121644e-02 -3.80675226e-03  1.76816042e-02
 -1.00557087e-02  1.25118262e-02  6.77287989e-04  3.73640544e-03
 -3.64927400e-02  1.54520897e-03  5.54424295e-02 -1.11762756e-02
 -3.28598177e-02 -3.12084983e-02  1.76882093e-02 -2.76942358e-03
  7.49053044e-03  3.08795986e-03 -1.86685577e-03  5.08383862e-03
 -9.71766761e-03  4.13297990e-02  3.52576565e-02 -3.25273460e-02
  2.43013490e-02 -1.03752998e-02  1.19527531e-02 -1.94098880e-02
  1.74028322e-02  4.77010123e-03  1.59199704e-02 -1.58719003e-02
  3.41736053e-02  1.01971648e+00 -2.51393447e-02 -1.46642481e-02
  1.31790424e-02  2.09231512e-02  9.10617912e-03 -8.96697010e-03
  1.18309291e-02  1.13752273e-02]","[0.60130065 0.73611111 0.12121212 0.10737294 0.26098191 0.4341717
 0.78740157 0.96062992 0.71653543 0.15892932 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
123,123,0.009322715390779565,"[ 1.68385417e-01  4.11969613e-01  4.66685938e-01  2.36309308e-02
  2.53547076e-01  2.28389197e-01  9.49227471e-01  8.59917822e-01
  3.20433623e-01  1.35805887e-01  2.19882374e-02  1.99038859e-03
 -8.88701468e-04  9.88953594e-01  2.73534177e-03  2.37245748e-03
  9.71345918e-01  8.61576003e-03 -2.59905204e-04 -3.95700544e-05
  4.60170527e-03 -1.35946612e-03  4.29795139e-03 -7.02946403e-03
  6.89814322e-03 -4.70287336e-03  1.21529833e-03 -2.07536044e-03
  2.40284977e-03 -6.48775915e-03 -6.23732485e-03 -8.21142047e-04
 -8.41541078e-03 -1.85855117e-03  5.16103908e-03  1.44717770e-02
  1.73331150e-03  2.70064819e-02 -3.33208922e-03 -2.47590915e-03
  7.39140259e-03 -8.96709554e-04  5.10236887e-03  6.26371152e-03
  2.33185636e-04  6.42584381e-05  6.68377954e-03 -4.81792486e-04
 -1.38471273e-03  2.79735611e-03 -1.32318890e-02 -3.69828225e-03
  4.57060175e-03  8.51957151e-04]","[0.16208104 0.41666667 0.46969697 0.03006442 0.25581395 0.20275397
 0.9488189  0.87007874 0.32677165 0.11849993 0.         0.
 0.         1.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
124,124,0.16851504002168988,"[ 1.32945741 -0.0035453  -1.23173737 -2.26992512 -0.90283076 -2.67868934
  2.61615977  1.08560848  1.36606454  0.76279613  0.92721852  1.48655038
  0.83058849 -2.97129167  1.30526667 -0.59977517  1.05297981  1.37130833
 -0.88374877  0.46633159 -0.72872068 -0.45844354 -0.13679847 -2.33668951
  0.6482854   0.29098544 -0.28632456  2.5562428  -0.40502536 -0.18805588
 -1.69410623 -0.65710005 -2.09470811 -1.84592833 -0.15558511  1.76806252
  0.58072364 -1.54849311  0.80691036 -1.31780577 -0.88328504  1.94808193
 -1.08952847 -1.47614898 -0.3403997  -1.27375604  1.389899    1.44817572
 -0.51662043 -2.13990947 -0.95021827 -0.70810707 -0.8324283  -1.80110943]","[0.47123562 0.63611111 0.24242424 0.04795991 0.24677003 0.28663763
 0.76771654 0.99606299 0.75590551 0.26056043 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
125,125,0.04183234218783692,"[ 3.70431731e-01  2.71019664e-01  1.52024800e-01  1.34090238e-01
  3.00259408e-01  2.98506744e-01  1.01162502e+00  9.67658554e-01
  4.34204070e-01  4.42151157e-01  1.05511312e+00 -1.50257966e-01
  5.17742223e-03  2.82328327e-02  5.91836070e-02  2.78541120e-02
  1.30406283e-01  2.31842552e-02  1.26034162e-01 -6.96662536e-02
  1.10678177e-01 -1.35314615e-01  2.00798958e-01 -1.65929318e-01
  8.41774003e-02 -9.15218196e-02  6.24420117e-02  2.15923050e-01
  4.57412520e-02 -1.91284659e-02  1.79203041e-01  1.00668878e-01
 -1.33346665e-01 -3.02600738e-02 -1.85422699e-01 -2.32766526e-01
 -5.34627191e-02 -2.93243631e-02 -1.18944799e-01 -3.57045919e-02
  8.29798159e-04 -6.55718750e-02 -1.58708110e-01  9.20130901e-01
 -1.91531110e-01 -3.86838375e-02  2.03487976e-01  7.03260268e-02
  3.59535933e-02  1.95444975e-01 -1.01245650e-01  1.80761637e-01
 -1.98726707e-02  9.40548182e-02]","[0.62231116 0.36388889 0.22727273 0.23120974 0.30878553 0.4732331
 0.95669291 0.90944882 0.44094488 0.40471211 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
